Date,Open,High,Low,Close,Adj Close,Volume
2015-10-09,2830.000000,2879.050049,2801.800049,2818.750000,2789.368896,256063
2015-10-12,2840.000000,2870.000000,2812.149902,2844.750000,2815.097656,95846
2015-10-13,2844.000000,2918.399902,2840.000000,2907.000000,2876.698730,252692
2015-10-14,2906.750000,2935.000000,2890.750000,2906.600098,2876.303467,135500
2015-10-15,2925.000000,2971.050049,2907.100098,2946.699951,2915.985107,203797
2015-10-16,2964.000000,2975.000000,2902.000000,2954.649902,2923.852295,162664
2015-10-19,2975.000000,2996.000000,2883.250000,2898.899902,2868.683350,628088
2015-10-20,2944.699951,2950.000000,2894.000000,2919.100098,2888.672852,239027
2015-10-21,2919.899902,2942.850098,2883.000000,2896.750000,2866.555664,191100
2015-10-23,2910.199951,2929.750000,2888.000000,2901.000000,2870.761475,342684
2015-10-26,2904.050049,2923.199951,2829.000000,2845.100098,2815.444336,206701
2015-10-27,2839.000000,2915.949951,2836.149902,2909.649902,2879.321289,267745
2015-10-28,2902.000000,2909.000000,2869.000000,2891.850098,2861.707275,343643
2015-10-29,2894.800049,2944.000000,2877.600098,2914.800049,2884.417725,499582
2015-10-30,2945.000000,2945.050049,2856.050049,2886.100098,2856.017090,154924
2015-11-02,2905.899902,2933.649902,2860.250000,2927.699951,2897.183105,245874
2015-11-03,2934.000000,2959.000000,2918.899902,2925.500000,2895.005859,175363
2015-11-04,2935.100098,2950.000000,2884.000000,2891.800049,2861.657471,254107
2015-11-05,2891.800049,2905.699951,2826.100098,2834.899902,2805.350342,340136
2015-11-06,2841.550049,3044.899902,2775.000000,2793.350098,2764.233643,385170
2015-11-09,2760.000000,2777.000000,2725.000000,2755.399902,2726.678955,226367
2015-11-10,2755.149902,2770.000000,2699.949951,2702.800049,2674.627686,316784
2015-11-13,2704.899902,2721.600098,2661.199951,2680.699951,2652.757568,393530
2015-11-16,2681.000000,2770.000000,2650.000000,2735.449951,2706.937256,214825
2015-11-17,2750.000000,2767.699951,2711.199951,2739.300049,2710.747070,300451
2015-11-18,2739.000000,2755.449951,2714.149902,2734.949951,2706.442139,157690
2015-11-19,2749.000000,2768.000000,2728.000000,2754.199951,2725.491699,289475
2015-11-20,2754.000000,2794.949951,2721.250000,2776.449951,2747.509766,217513
2015-11-23,2787.649902,2810.000000,2761.350098,2800.100098,2770.913330,120791
2015-11-24,2801.000000,2841.199951,2771.300049,2778.449951,2749.489014,173826
2015-11-26,2805.000000,2815.000000,2740.300049,2803.000000,2773.782959,222476
2015-11-27,2815.000000,2847.000000,2803.000000,2830.949951,2801.441406,207921
2015-11-30,2830.949951,2830.949951,2776.100098,2801.050049,2771.853516,322894
2015-12-01,2810.100098,2876.300049,2810.100098,2864.149902,2834.295654,217414
2015-12-02,2866.000000,2883.399902,2836.500000,2848.600098,2818.907715,231696
2015-12-03,2840.000000,2895.800049,2839.000000,2859.350098,2829.545898,277414
2015-12-04,2854.100098,2890.750000,2830.300049,2867.100098,2837.215088,215755
2015-12-07,2872.250000,2897.000000,2856.199951,2864.649902,2834.790527,213764
2015-12-08,2864.649902,2881.800049,2830.000000,2861.100098,2831.277588,211418
2015-12-09,2861.000000,2861.000000,2781.000000,2783.899902,2754.882080,199233
2015-12-10,2789.000000,2825.800049,2741.149902,2813.149902,2783.827148,161685
2015-12-11,2820.000000,2851.449951,2765.000000,2783.399902,2754.387451,263043
2015-12-14,2778.100098,2844.000000,2775.000000,2830.600098,2801.095459,175618
2015-12-15,2833.550049,2879.699951,2833.550049,2863.300049,2833.454346,501580
2015-12-16,2885.800049,2891.899902,2825.000000,2847.800049,2818.116211,241543
2015-12-17,2877.000000,2905.149902,2846.050049,2897.850098,2867.644531,244667
2015-12-18,2894.899902,2894.899902,2807.050049,2815.100098,2785.756836,373478
2015-12-21,2810.000000,2821.300049,2782.750000,2805.149902,2775.910645,182077
2015-12-22,2806.000000,2819.000000,2787.600098,2798.800049,2769.626709,199791
2015-12-23,2805.350098,2828.500000,2801.199951,2818.850098,2789.468018,114380
2015-12-24,2821.699951,2828.000000,2808.050049,2813.250000,2783.926025,95329
2015-12-28,2824.449951,2824.449951,2805.000000,2811.699951,2782.392334,158647
2015-12-29,2816.500000,2829.500000,2800.600098,2818.399902,2789.022705,154010
2015-12-30,2820.000000,2824.000000,2780.000000,2784.500000,2755.476074,155334
2015-12-31,2780.000000,2795.000000,2768.250000,2780.550049,2751.567139,285722
2016-01-01,2774.000000,2827.149902,2768.000000,2824.000000,2794.564209,85696
2016-01-04,2810.100098,2828.850098,2730.000000,2749.149902,2720.494141,461333
2016-01-05,2768.000000,2775.000000,2715.000000,2733.050049,2704.562256,333346
2016-01-06,2733.000000,2750.000000,2721.500000,2735.300049,2706.788574,448118
2016-01-07,2700.000000,2714.050049,2651.350098,2667.699951,2639.893066,498597
2016-01-08,2677.000000,2715.500000,2636.199951,2705.199951,2677.002441,202636
2016-01-11,2680.000000,2738.000000,2652.000000,2726.800049,2698.377197,180863
2016-01-12,2731.149902,2731.949951,2658.300049,2670.050049,2642.218994,256890
2016-01-13,2695.000000,2709.050049,2608.800049,2684.350098,2656.369629,442587
2016-01-14,2631.000000,2658.850098,2605.000000,2626.800049,2599.419678,494491
2016-01-15,2634.949951,2643.699951,2581.000000,2618.199951,2590.909180,215896
2016-01-18,2639.000000,2650.000000,2579.000000,2641.100098,2613.570557,239244
2016-01-19,2645.000000,2655.000000,2615.899902,2638.699951,2611.195557,246472
2016-01-20,2610.000000,2695.000000,2580.000000,2617.649902,2590.364990,770115
2016-01-21,2670.000000,2714.000000,2647.100098,2695.050049,2666.958252,420642
2016-01-22,2680.000000,2740.000000,2680.000000,2713.399902,2685.116943,164618
